timestamp,vehicleId,x,y,coordFound,state,stateName,isFull,currentAddress,nextAddress,distance_mm,carrierId,destination,sourcePort,destPort,runCycle,runCycleName,vhlCycle,vhlCycleName,priority,detailState,detailStateName,errorCode,emState
2026-04-07 07:44:16.350,V00795,11227.86,1204.46,True,1,RUN,1,12340,12341,1400,4PDMV608,36073,4ABL3301A_OUT04,4ANZ19-701,4,DEPOSIT,4,DEPOSIT_MOVING,90,0,NONE,0000,00000000
2026-04-07 07:44:16.351,V00564,10637.0,744.3,True,6,OBS_BZ_STOP,1,2115,2116,900,4PDD0270,7449,4ANZ25-205,4KCW3301_3,4,DEPOSIT,4,DEPOSIT_MOVING,50,0,NONE,0000,00000000
2026-04-07 07:44:16.351,V00975,1392.1,2062.03,True,1,RUN,1,6033,3294,0,6PDB1402,34128,4EPR5301_3,4ANZ03-302,4,DEPOSIT,4,DEPOSIT_MOVING,50,0,NONE,0000,00000000
2026-04-07 07:44:16.351,V00313,5566.0,934.47,True,1,RUN,1,1071,1072,0,6PDN4064,21980,4CSC1603_3,4AFZ47-328,4,DEPOSIT,4,DEPOSIT_MOVING,50,0,NONE,0000,00000000
2026-04-07 07:44:16.351,V00649,7434.93,875.26,True,1,RUN,1,1448,1449,0,4NDNA076,17160,4ALFE001_AO31,4AFZ15-160,4,DEPOSIT,4,DEPOSIT_MOVING,50,0,NONE,0000,00000000
